"Area","Line","Code","Box Length","Front Entrance?","Plate Mesh","Slide Out?","End Type","InternalBaffle","Calibration","Design","Lid Security","Rebar","Pink Triangles","Box Condition","Note","Photo","Date Reported","Volunteer Name"
"Murchies","DB","DB11","","new_style","","","","no_trap_baffle_but_has_slot door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","DB","DB11A","","infill_style","","","","no_trap_baffle_no_slot door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DB","DB12","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DB","DB12A","","infill_style","","","","no_trap_baffle_no_slot door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DB","DB13","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","DB","DB13A","","infill_style","","","","no_trap_baffle_no_slot door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DB","DB14","","new_style","","","","no_trap_baffle_but_has_slot door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","DB","DB14A","","infill_style","","","","no_trap_baffle_no_slot door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DB","DB15","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DB","DB15A","","infill_style","","","","no_trap_baffle_no_slot door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DB","DB16","","new_style","","","","no_trap_baffle_but_has_slot door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DB","DB16A","","infill_style","","","","no_trap_baffle_no_slot door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DB","DB17","","new_style","","","","no_trap_baffle_but_has_slot door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","DB","DB17A","","infill_style","","","","no_trap_baffle_no_slot door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DB","DB18","","new_style","","","","no_trap_baffle_but_has_slot door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","DB","DB18A","","infill_style","","","","no_trap_baffle_no_slot door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DB","DB19","","new_style","","","","no_trap_baffle_but_has_slot door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","DB","DB19A","","infill_style","","","","no_trap_baffle_no_slot door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DB","DB20","","new_style","","","","no_trap_baffle_but_has_slot door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","DB","DB20A","","infill_style","","","","no_trap_baffle_no_slot door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DB","DB21","","new_style","","","","no_trap_baffle_but_has_slot door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DB","DB21A","","infill_style","","","","no_trap_baffle_no_slot door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DB","DB22","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DB","DB23","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DB","DB24","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DB","DB25","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DB","DB26","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DB","DB27","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DF","DF01","","new_style","","","","door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","DF","DF02","","new_style","","","","door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","DF","DF03","","new_style","","","","door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","DF","DF04","","new_style","","","","door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","DF","DF05","","new_style","","","","door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","DF","DF06","","new_style","","","","door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DF","DF07","","new_style","","","","galve_mesh_trap_baffle","","good_design second_trap_different","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DF","DF08","","new_style","","","","galve_mesh_trap_baffle","","good_design second_trap_different","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","DF","DF09","","new_style","","","","galve_mesh_trap_baffle","","good_design second_trap_different","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DF","DF10","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DF","DF11","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DF","DF12","","new_style","","","","galve_mesh_trap_baffle","","good_design_trigger_bent","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DF","DF13","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DF","DF14","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DF","DF15","","new_style","","","","galve_mesh_trap_baffle","","good_design second_trap_different","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","DF","DF15A","","new_style","","","","galve_mesh_trap_baffle","","good_design_trigger_bent","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DF","DF16","","new_style","","","","galve_mesh_trap_baffle","","good_design second_trap_different","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DF","DF17","","new_style","","","","galve_mesh_trap_baffle","","good_design second_trap_different","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DF","DF18","","new_style","","","","galve_mesh_trap_baffle","","good_design second_trap_different","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DF","DF19","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","DF","DF20","","new_style","","","","galve_mesh_trap_baffle","","good_design second_trap_different","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DF","DF21","","new_style","","","","galve_mesh_trap_baffle","","good_design second_trap_different","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DF","DF22","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DF","DF23","","new_style","","","","galve_mesh_trap_baffle","","good_design second_trap_different","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DF","DF24","","new_style","","","","door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","DF","DF25","","new_style","","","","door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","DF","DF26","","new_style","","","","door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","DF","DF27","","new_style","","","","door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","DF","DF28","","new_style","","","","door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","DF","DF29","","new_style","","","","door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","DF","DF30","","new_style","","","","door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","","DH01","","new_style","","","","no_trap_baffle_but_has_slot door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","","DH01A","","new_style","","","","door_baffle_wooden no_trap_baffle_no_slot","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","","DH01B","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","A","",""
"Murchies","","DH02","","new_style","","","","door_baffle_wooden no_trap_baffle_but_has_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","","DH02A","","infill_style","","","","door_baffle_wooden no_trap_baffle_no_slot","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","","DH03","","new_style","","","","door_baffle_wooden no_trap_baffle_but_has_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","","DH03A","","new_style","","","","stainless_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","New box installed May 2020","",""
"Murchies","","DH04","","new_style","","","","no_trap_baffle_but_has_slot door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","","DH04A","","new_style","","","","stainless_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","New box installed May 2020","",""
"Murchies","","DH04B","","new_style","","","","no_trap_baffle_but_has_slot door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","","DH05","","new_style","","","","no_trap_baffle_but_has_slot door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","","DH05A","","infill_style","","","","no_trap_baffle_no_slot door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","","DH06","","new_style","","","","no_trap_baffle_but_has_slot door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","","DH06A","","infill_style","","","","door_baffle_wooden no_trap_baffle_no_slot","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DH","DH07","","side_entrance stainless_plate","","","","no_trap_baffle_but_has_slot door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","DH","DH07A","","new_style","","","","no_trap_baffle_no_slot door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","DH","DH08","","new_style","","","","door_baffle_wooden no_trap_baffle_but_has_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","DH","DH08A","","infill_style","","","","no_trap_baffle_no_slot door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DH","DH09","","new_style","","","","no_trap_baffle_but_has_slot door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","DH","DH09A","","infill_style","","","","no_trap_baffle_no_slot door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DH","DH10","","new_style","","","","door_baffle_wooden no_trap_baffle_but_has_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","DH","DH10A","","new_style","","","","galve_mesh_trap_baffle","","good_design second_trap_different","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DH","DH11","","new_style","","","","door_baffle_wooden no_trap_baffle_but_has_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","DH","DH11A","","infill_style","","","","no_trap_baffle_no_slot door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DH","DH12","","new_style","","","","no_trap_baffle_but_has_slot door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","DH","DH12A","","infill_style","","","","door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DH","DH13","","new_style","","","","no_trap_baffle_but_has_slot door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","DH","DH13A","","infill_style","","","","door_baffle_wooden no_trap_baffle_no_slot","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DH","DH14","","new_style","","","","door_baffle_wooden no_trap_baffle_but_has_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","DH","DH14A","","infill_style","","","","door_baffle_wooden no_trap_baffle_no_slot","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DH","DH15","","new_style","","","","no_trap_baffle_but_has_slot door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","DH","DH16","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","DH","DH17","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
